trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
45965375-B_2025-BW_A_P2-Mercredi-02,07:11:00,07:11:00,Bllnpeq1,1,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:12:00,07:12:00,Bllnfeq1,2,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:13:00,07:13:00,Bottcva2,3,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:13:00,07:13:00,Bottbru2,4,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:14:00,07:14:00,Bllncbr2,5,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:15:00,07:15:00,Bllnpaf2,6,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:17:00,07:17:00,Bllngr04,7,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:21:00,07:21:00,Bllnchv2,8,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:22:00,07:22:00,Bllnhoc2,9,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:25:00,07:25:00,Bottppa2,10,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:26:00,07:26:00,Bottcba2,11,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:28:00,07:28:00,Bottpar2,12,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:28:00,07:28:00,Bottvtc2,13,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:31:00,07:31:00,Botteco2,14,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:32:00,07:32:00,Bottcro2,15,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:34:00,07:34:00,Bottpma2,16,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:35:00,07:35:00,Bottcco2,17,0,0
45965375-B_2025-BW_A_P2-Mercredi-02,07:37:00,07:37:00,Bottgar4,18,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:11:00,07:11:00,Bllnpeq1,1,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:12:00,07:12:00,Bllnfeq1,2,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:13:00,07:13:00,Bottcva2,3,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:13:00,07:13:00,Bottbru2,4,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:14:00,07:14:00,Bllncbr2,5,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:15:00,07:15:00,Bllnpaf2,6,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:17:00,07:17:00,Bllngr04,7,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:21:00,07:21:00,Bllnchv2,8,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:22:00,07:22:00,Bllnhoc2,9,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:25:00,07:25:00,Bottppa2,10,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:26:00,07:26:00,Bottcba2,11,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:28:00,07:28:00,Bottpar2,12,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:28:00,07:28:00,Bottvtc2,13,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:31:00,07:31:00,Botteco2,14,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:32:00,07:32:00,Bottcro2,15,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:34:00,07:34:00,Bottpma2,16,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:35:00,07:35:00,Bottcco2,17,0,0
45965375-B_2025-BW_A_P2-Sem-N-3-02,07:37:00,07:37:00,Bottgar4,18,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:14:00,08:14:00,Bllnpeq1,1,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:15:00,08:15:00,Bllnfeq1,2,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:16:00,08:16:00,Bottcva2,3,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:17:00,08:17:00,Bottbru2,4,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:18:00,08:18:00,Bllncbr2,5,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:20:00,08:20:00,Bllnpaf2,6,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:23:00,08:23:00,Bllngr04,7,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:27:00,08:27:00,Bllnchv2,8,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:28:00,08:28:00,Bllnhoc2,9,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:31:00,08:31:00,Bottppa2,10,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:32:00,08:32:00,Bottcba2,11,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:34:00,08:34:00,Bottpar2,12,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:35:00,08:35:00,Bottvtc2,13,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:38:00,08:38:00,Botteco2,14,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:39:00,08:39:00,Bottcro2,15,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:41:00,08:41:00,Bottpma2,16,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:43:00,08:43:00,Bottcco2,17,0,0
45965376-B_2025-BW_A_P2-Mercredi-02,08:45:00,08:45:00,Bottgar4,18,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:14:00,08:14:00,Bllnpeq1,1,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:15:00,08:15:00,Bllnfeq1,2,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:16:00,08:16:00,Bottcva2,3,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:17:00,08:17:00,Bottbru2,4,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:18:00,08:18:00,Bllncbr2,5,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:20:00,08:20:00,Bllnpaf2,6,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:23:00,08:23:00,Bllngr04,7,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:27:00,08:27:00,Bllnchv2,8,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:28:00,08:28:00,Bllnhoc2,9,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:31:00,08:31:00,Bottppa2,10,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:32:00,08:32:00,Bottcba2,11,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:34:00,08:34:00,Bottpar2,12,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:35:00,08:35:00,Bottvtc2,13,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:38:00,08:38:00,Botteco2,14,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:39:00,08:39:00,Bottcro2,15,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:41:00,08:41:00,Bottpma2,16,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:43:00,08:43:00,Bottcco2,17,0,0
45965376-B_2025-BW_A_P2-Sem-N-3-02,08:45:00,08:45:00,Bottgar4,18,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:11:00,09:11:00,Bllnpeq1,1,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:12:00,09:12:00,Bllnfeq1,2,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:13:00,09:13:00,Bottcva2,3,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:13:00,09:13:00,Bottbru2,4,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:14:00,09:14:00,Bllncbr2,5,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:15:00,09:15:00,Bllnpaf2,6,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:17:00,09:17:00,Bllngr04,7,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:21:00,09:21:00,Bllnchv2,8,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:22:00,09:22:00,Bllnhoc2,9,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:25:00,09:25:00,Bottppa2,10,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:26:00,09:26:00,Bottcba2,11,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:28:00,09:28:00,Bottpar2,12,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:28:00,09:28:00,Bottvtc2,13,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:31:00,09:31:00,Botteco2,14,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:32:00,09:32:00,Bottcro2,15,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:34:00,09:34:00,Bottpma2,16,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:35:00,09:35:00,Bottcco2,17,0,0
45965377-B_2025-BW_A_P2-Mercredi-02,09:37:00,09:37:00,Bottgar4,18,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:11:00,09:11:00,Bllnpeq1,1,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:12:00,09:12:00,Bllnfeq1,2,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:13:00,09:13:00,Bottcva2,3,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:13:00,09:13:00,Bottbru2,4,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:14:00,09:14:00,Bllncbr2,5,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:15:00,09:15:00,Bllnpaf2,6,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:17:00,09:17:00,Bllngr04,7,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:21:00,09:21:00,Bllnchv2,8,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:22:00,09:22:00,Bllnhoc2,9,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:25:00,09:25:00,Bottppa2,10,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:26:00,09:26:00,Bottcba2,11,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:28:00,09:28:00,Bottpar2,12,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:28:00,09:28:00,Bottvtc2,13,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:31:00,09:31:00,Botteco2,14,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:32:00,09:32:00,Bottcro2,15,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:34:00,09:34:00,Bottpma2,16,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:35:00,09:35:00,Bottcco2,17,0,0
45965377-B_2025-BW_A_P2-Sem-N-3-02,09:37:00,09:37:00,Bottgar4,18,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:11:00,10:11:00,Bllnpeq1,1,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:12:00,10:12:00,Bllnfeq1,2,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:13:00,10:13:00,Bottcva2,3,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:13:00,10:13:00,Bottbru2,4,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:14:00,10:14:00,Bllncbr2,5,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:15:00,10:15:00,Bllnpaf2,6,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:17:00,10:17:00,Bllngr04,7,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:21:00,10:21:00,Bllnchv2,8,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:22:00,10:22:00,Bllnhoc2,9,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:25:00,10:25:00,Bottppa2,10,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:26:00,10:26:00,Bottcba2,11,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:28:00,10:28:00,Bottpar2,12,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:28:00,10:28:00,Bottvtc2,13,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:31:00,10:31:00,Botteco2,14,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:32:00,10:32:00,Bottcro2,15,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:34:00,10:34:00,Bottpma2,16,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:35:00,10:35:00,Bottcco2,17,0,0
45965378-B_2025-BW_A_P2-Mercredi-02,10:37:00,10:37:00,Bottgar4,18,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:11:00,10:11:00,Bllnpeq1,1,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:12:00,10:12:00,Bllnfeq1,2,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:13:00,10:13:00,Bottcva2,3,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:13:00,10:13:00,Bottbru2,4,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:14:00,10:14:00,Bllncbr2,5,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:15:00,10:15:00,Bllnpaf2,6,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:17:00,10:17:00,Bllngr04,7,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:21:00,10:21:00,Bllnchv2,8,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:22:00,10:22:00,Bllnhoc2,9,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:25:00,10:25:00,Bottppa2,10,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:26:00,10:26:00,Bottcba2,11,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:28:00,10:28:00,Bottpar2,12,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:28:00,10:28:00,Bottvtc2,13,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:31:00,10:31:00,Botteco2,14,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:32:00,10:32:00,Bottcro2,15,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:34:00,10:34:00,Bottpma2,16,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:35:00,10:35:00,Bottcco2,17,0,0
45965378-B_2025-BW_A_P2-Sem-N-3-02,10:37:00,10:37:00,Bottgar4,18,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:11:00,11:11:00,Bllnpeq1,1,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:12:00,11:12:00,Bllnfeq1,2,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:13:00,11:13:00,Bottcva2,3,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:13:00,11:13:00,Bottbru2,4,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:14:00,11:14:00,Bllncbr2,5,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:15:00,11:15:00,Bllnpaf2,6,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:17:00,11:17:00,Bllngr04,7,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:21:00,11:21:00,Bllnchv2,8,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:22:00,11:22:00,Bllnhoc2,9,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:25:00,11:25:00,Bottppa2,10,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:26:00,11:26:00,Bottcba2,11,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:28:00,11:28:00,Bottpar2,12,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:28:00,11:28:00,Bottvtc2,13,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:31:00,11:31:00,Botteco2,14,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:32:00,11:32:00,Bottcro2,15,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:34:00,11:34:00,Bottpma2,16,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:35:00,11:35:00,Bottcco2,17,0,0
45965379-B_2025-BW_A_P2-Mercredi-02,11:37:00,11:37:00,Bottgar4,18,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:11:00,11:11:00,Bllnpeq1,1,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:12:00,11:12:00,Bllnfeq1,2,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:13:00,11:13:00,Bottcva2,3,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:13:00,11:13:00,Bottbru2,4,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:14:00,11:14:00,Bllncbr2,5,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:15:00,11:15:00,Bllnpaf2,6,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:17:00,11:17:00,Bllngr04,7,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:21:00,11:21:00,Bllnchv2,8,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:22:00,11:22:00,Bllnhoc2,9,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:25:00,11:25:00,Bottppa2,10,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:26:00,11:26:00,Bottcba2,11,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:28:00,11:28:00,Bottpar2,12,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:28:00,11:28:00,Bottvtc2,13,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:31:00,11:31:00,Botteco2,14,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:32:00,11:32:00,Bottcro2,15,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:34:00,11:34:00,Bottpma2,16,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:35:00,11:35:00,Bottcco2,17,0,0
45965379-B_2025-BW_A_P2-Sem-N-3-02,11:37:00,11:37:00,Bottgar4,18,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:11:00,12:11:00,Bllnpeq1,1,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:12:00,12:12:00,Bllnfeq1,2,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:13:00,12:13:00,Bottcva2,3,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:13:00,12:13:00,Bottbru2,4,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:14:00,12:14:00,Bllncbr2,5,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:15:00,12:15:00,Bllnpaf2,6,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:17:00,12:17:00,Bllngr04,7,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:21:00,12:21:00,Bllnchv2,8,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:22:00,12:22:00,Bllnhoc2,9,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:25:00,12:25:00,Bottppa2,10,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:26:00,12:26:00,Bottcba2,11,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:28:00,12:28:00,Bottpar2,12,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:28:00,12:28:00,Bottvtc2,13,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:31:00,12:31:00,Botteco2,14,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:32:00,12:32:00,Bottcro2,15,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:34:00,12:34:00,Bottpma2,16,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:35:00,12:35:00,Bottcco2,17,0,0
45965380-B_2025-BW_A_P2-Mercredi-02,12:37:00,12:37:00,Bottgar4,18,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:11:00,12:11:00,Bllnpeq1,1,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:12:00,12:12:00,Bllnfeq1,2,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:13:00,12:13:00,Bottcva2,3,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:13:00,12:13:00,Bottbru2,4,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:14:00,12:14:00,Bllncbr2,5,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:15:00,12:15:00,Bllnpaf2,6,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:17:00,12:17:00,Bllngr04,7,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:21:00,12:21:00,Bllnchv2,8,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:22:00,12:22:00,Bllnhoc2,9,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:25:00,12:25:00,Bottppa2,10,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:26:00,12:26:00,Bottcba2,11,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:28:00,12:28:00,Bottpar2,12,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:28:00,12:28:00,Bottvtc2,13,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:31:00,12:31:00,Botteco2,14,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:32:00,12:32:00,Bottcro2,15,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:34:00,12:34:00,Bottpma2,16,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:35:00,12:35:00,Bottcco2,17,0,0
45965380-B_2025-BW_A_P2-Sem-N-3-02,12:37:00,12:37:00,Bottgar4,18,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:11:00,13:11:00,Bllnpeq1,1,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:12:00,13:12:00,Bllnfeq1,2,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:13:00,13:13:00,Bottcva2,3,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:13:00,13:13:00,Bottbru2,4,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:14:00,13:14:00,Bllncbr2,5,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:15:00,13:15:00,Bllnpaf2,6,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:17:00,13:17:00,Bllngr04,7,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:21:00,13:21:00,Bllnchv2,8,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:22:00,13:22:00,Bllnhoc2,9,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:25:00,13:25:00,Bottppa2,10,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:26:00,13:26:00,Bottcba2,11,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:28:00,13:28:00,Bottpar2,12,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:28:00,13:28:00,Bottvtc2,13,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:31:00,13:31:00,Botteco2,14,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:32:00,13:32:00,Bottcro2,15,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:34:00,13:34:00,Bottpma2,16,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:35:00,13:35:00,Bottcco2,17,0,0
45965381-B_2025-BW_A_P2-Mercredi-02,13:37:00,13:37:00,Bottgar4,18,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:11:00,13:11:00,Bllnpeq1,1,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:12:00,13:12:00,Bllnfeq1,2,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:13:00,13:13:00,Bottcva2,3,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:13:00,13:13:00,Bottbru2,4,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:14:00,13:14:00,Bllncbr2,5,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:15:00,13:15:00,Bllnpaf2,6,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:17:00,13:17:00,Bllngr04,7,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:21:00,13:21:00,Bllnchv2,8,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:22:00,13:22:00,Bllnhoc2,9,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:25:00,13:25:00,Bottppa2,10,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:26:00,13:26:00,Bottcba2,11,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:28:00,13:28:00,Bottpar2,12,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:28:00,13:28:00,Bottvtc2,13,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:31:00,13:31:00,Botteco2,14,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:32:00,13:32:00,Bottcro2,15,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:34:00,13:34:00,Bottpma2,16,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:35:00,13:35:00,Bottcco2,17,0,0
45965381-B_2025-BW_A_P2-Sem-N-3-02,13:37:00,13:37:00,Bottgar4,18,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:11:00,14:11:00,Bllnpeq1,1,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:12:00,14:12:00,Bllnfeq1,2,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:13:00,14:13:00,Bottcva2,3,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:13:00,14:13:00,Bottbru2,4,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:14:00,14:14:00,Bllncbr2,5,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:15:00,14:15:00,Bllnpaf2,6,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:17:00,14:17:00,Bllngr04,7,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:21:00,14:21:00,Bllnchv2,8,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:22:00,14:22:00,Bllnhoc2,9,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:25:00,14:25:00,Bottppa2,10,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:26:00,14:26:00,Bottcba2,11,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:28:00,14:28:00,Bottpar2,12,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:28:00,14:28:00,Bottvtc2,13,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:31:00,14:31:00,Botteco2,14,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:32:00,14:32:00,Bottcro2,15,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:34:00,14:34:00,Bottpma2,16,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:35:00,14:35:00,Bottcco2,17,0,0
45965382-B_2025-BW_A_P2-Mercredi-02,14:37:00,14:37:00,Bottgar4,18,0,0
45965382-B_2025-BW_A_P2-Sem-N-3-02,14:11:00,14:11:00,Bllnpeq1,1,0,0
